timestamp,elapsed_s,current_uA,voltage_uV,capacity_pct,charge_uAh,cpu0_khz,cpu4_khz,cpu7_khz,gpu_hz,gpu_busy_pct,cpuss0,gpuss0,nsphvx0,nsphvx1,nsphmx0,nsphmx1,xo_therm,skin_therm,shell_front,shell_back
18:42:46,468,1390,4266000,98,5391000,787200,844800,902400,903000000,9,60700,57600,67100,67400,63600,67100,42301,49152,34600,34600
18:42:56,478,1338,4271000,98,5387000,787200,1612800,902400,903000000,9,60700,57600,70200,66700,64300,63600,42427,49129,34700,34700
18:43:06,488,1432,4256000,98,5383000,1017600,1612800,902400,903000000,9,60700,57200,67100,65100,63600,62800,42500,49114,34800,34800
18:43:17,499,1320,4265000,98,5378000,787200,844800,902400,903000000,9,60700,57200,66300,70200,64300,64000,42587,49084,34900,34900
18:43:27,509,1233,4271000,98,5374000,787200,1612800,902400,903000000,10,60700,58000,67100,65900,66300,62800,42673,49474,35000,35000
18:43:38,520,1227,4265000,98,5370000,787200,844800,902400,903000000,9,60300,57600,68200,67400,64300,63200,42765,49254,35100,35100
18:43:48,530,1466,4257000,98,5366000,787200,1401600,902400,903000000,9,61100,58400,70900,65100,64300,63600,42831,49459,35200,35200
18:43:58,540,1208,4264000,98,5362000,787200,1612800,902400,903000000,9,61100,58000,68600,70200,66300,69800,42910,49427,35300,35300
18:44:09,551,1320,4272000,98,5358000,787200,844800,902400,903000000,9,60700,58000,67100,64000,65900,69400,42982,49459,35400,35400
18:44:19,561,1230,4264000,98,5353000,787200,1612800,902400,903000000,9,60300,57600,64700,65900,65500,62400,43056,49544,35500,35500
18:44:30,572,1451,4252000,98,5349000,787200,1708800,902400,903000000,9,61100,58800,65500,65500,64000,64300,43159,49716,35600,35600
18:44:40,582,1252,4265000,98,5345000,787200,2707200,902400,903000000,9,61100,58000,67400,65100,63600,63600,43248,49599,35700,35700
18:44:51,593,1347,4264000,98,5340000,787200,2380800,902400,903000000,9,61100,58000,70500,67100,69400,66300,43323,49763,35800,35800
18:45:01,603,1302,4264000,98,5336000,1804800,1401600,902400,903000000,9,61500,58800,64700,68200,66300,69400,43404,49903,35900,35900
18:45:12,614,1339,4259000,97,5332000,787200,1612800,902400,903000000,9,61900,58800,67100,69400,67800,70900,43506,50287,36000,36000
18:45:22,624,1262,4254000,97,5327000,787200,1612800,902400,903000000,9,61900,58400,65500,64700,66300,66300,43628,50120,36100,36100
