03-20 20:08:14.373 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.3ms  P1a=3.6  GPU=2.8  copy=1.0  P3=14.2  P4(GPU)=3.0
03-20 20:08:15.659 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.8ms  P1a=3.6  GPU=2.7  copy=1.1  P3=13.6  P4(GPU)=3.1
03-20 20:08:16.859 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.6ms  P1a=3.2  GPU=2.7  copy=1.2  P3=15.0  P4(GPU)=2.7
03-20 20:08:18.059 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.7ms  P1a=3.2  GPU=2.7  copy=1.2  P3=15.0  P4(GPU)=2.8
03-20 20:08:19.257 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.2ms  P1a=2.5  GPU=2.7  copy=1.0  P3=14.5  P4(GPU)=2.6
03-20 20:08:21.657 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.6ms  P1a=3.4  GPU=2.7  copy=1.1  P3=13.1  P4(GPU)=2.7
03-20 20:08:22.857 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.4ms  P1a=2.8  GPU=2.6  copy=1.0  P3=13.5  P4(GPU)=2.9
03-20 20:08:24.058 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.1ms  P1a=3.1  GPU=2.8  copy=1.0  P3=13.7  P4(GPU)=2.9
03-20 20:08:25.261 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.7ms  P1a=3.9  GPU=2.7  copy=1.1  P3=15.0  P4(GPU)=3.1
03-20 20:08:26.512 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.3ms  P1a=3.4  GPU=2.7  copy=0.9  P3=15.0  P4(GPU)=2.7
03-20 20:08:27.751 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.5ms  P1a=3.8  GPU=2.7  copy=1.0  P3=14.6  P4(GPU)=2.8
03-20 20:08:28.951 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.1ms  P1a=3.4  GPU=2.7  copy=1.1  P3=14.8  P4(GPU)=2.7
03-20 20:08:30.151 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.3ms  P1a=3.4  GPU=3.0  copy=1.0  P3=14.3  P4(GPU)=2.8
03-20 20:08:31.349 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=24.9ms  P1a=2.7  GPU=2.6  copy=0.8  P3=14.1  P4(GPU)=2.7
