timestamp,elapsed_s,current_uA,voltage_uV,capacity_pct,charge_uAh,cpu0_khz,cpu4_khz,cpu7_khz,gpu_hz,gpu_busy_pct,cpuss0,gpuss0,nsphvx0,nsphvx1,nsphmx0,nsphmx1,xo_therm,skin_therm,shell_front,shell_back
19:29:03,3245,407,4196000,85,4620000,787200,2707200,672000,231000000,0,36600,35500,37600,36800,36800,36400,34636,35860,33600,33600
19:29:15,3257,157,4213000,85,4619000,556800,614400,672000,231000000,0,36200,35100,36800,36400,36400,36000,34527,35553,33600,33600
19:29:26,3268,164,4211000,85,4618000,556800,2707200,672000,231000000,0,36600,34700,36400,36400,36000,36400,34412,35436,33500,33500
19:29:37,3279,165,4211000,85,4617000,556800,614400,672000,231000000,0,36200,34700,36400,36000,36400,35600,34291,35290,33500,33500
19:29:48,3290,401,4201000,85,4616000,1804800,614400,672000,231000000,0,37000,35100,36800,36800,36400,36400,34257,35599,33500,33500
19:29:59,3301,270,4202000,85,4615000,556800,2707200,672000,231000000,40,38100,36700,38000,38000,37600,37600,34395,36345,33500,33500
19:30:10,3312,162,4209000,84,4614000,556800,2707200,672000,231000000,0,36200,35500,37200,36800,36400,36400,34384,35611,33400,33400
19:30:21,3323,184,4211000,84,4613000,556800,2707200,672000,231000000,0,36600,34700,36000,36000,36000,36000,34222,35267,33400,33400
19:30:32,3334,515,4183000,84,4611000,1459200,1708800,902400,310000000,1,41300,38200,39900,39900,38700,38400,34262,36594,33400,33400
19:30:40,3342,1007,4159000,84,4609000,672000,3148800,902400,770000000,10,46700,41000,43400,43000,41800,41800,34538,37928,33400,33400
19:30:48,3350,307,4194000,84,4608000,787200,1497600,902400,231000000,2,40100,38200,39900,39100,38700,39100,34841,37254,33400,33400
19:30:58,3360,355,4195000,84,4606000,787200,844800,902400,231000000,2,39700,37100,39100,38400,38400,38000,34772,36711,33400,33400
19:31:08,3370,778,4169000,84,4605000,787200,2131200,902400,903000000,9,45100,42200,43400,43000,41800,41800,34749,37580,33300,33300
19:31:18,3380,865,4164000,84,4602000,787200,1075200,902400,903000000,10,46700,43400,44900,44200,43400,42600,35013,38559,33300,33300
19:31:28,3390,850,4163000,84,4599000,787200,2707200,902400,903000000,9,47500,43800,45300,44900,43400,43400,35325,39101,33300,33300
19:31:39,3401,904,4153000,84,4596000,787200,1612800,902400,903000000,10,47900,44600,45700,45700,44200,43800,35576,39497,33300,33300
19:31:49,3411,904,4155000,84,4593000,787200,1190400,902400,903000000,9,48300,44600,46100,45700,44200,44200,35784,39721,33300,33300
19:31:59,3421,884,4165000,84,4591000,787200,1612800,902400,903000000,10,48700,44900,46100,45700,44900,44600,35962,39925,33300,33300
19:32:09,3431,799,4171000,84,4588000,787200,2707200,902400,903000000,9,49000,44600,46500,46100,44900,44600,36136,40157,33300,33300
19:32:19,3441,992,4144000,84,4585000,787200,1824000,902400,903000000,9,49800,45300,46900,47300,45300,45300,36351,40706,33300,33300
19:32:29,3451,1728,4112000,84,4582000,1017600,1824000,1824000,903000000,10,56100,49300,55000,54600,52300,51500,36623,42294,33300,33300
19:32:36,3458,1474,4114000,84,4579000,787200,2707200,902400,903000000,9,53700,50500,57700,56600,56200,58100,37041,42567,33300,33300
19:32:46,3468,787,4161000,84,4575000,1344000,614400,3302400,231000000,11,52900,51300,51900,51500,49200,48800,37267,42307,33300,33300
19:32:54,3476,549,4160000,84,4573000,1248000,3148800,902400,903000000,7,55700,50500,55800,54300,56200,55400,37496,43076,33300,33300
19:33:02,3484,1656,4088000,84,4569000,787200,614400,672000,231000000,8,48300,47300,47300,47300,46100,46100,37688,42752,33300,33300
19:33:10,3492,1336,4114000,84,4566000,787200,2707200,902400,422000000,2,50200,46100,47700,47700,46900,46900,37813,42903,33300,33300
19:33:19,3501,1375,4116000,84,4563000,1248000,2707200,902400,903000000,9,53700,52100,67100,57000,57400,59300,37910,43165,33400,33400
19:33:28,3510,357,4173000,84,4560000,787200,1612800,902400,231000000,1,46700,43400,45700,44900,44600,44900,38028,42214,33400,33400
19:33:37,3519,1333,4117000,83,4557000,787200,844800,902400,903000000,9,52900,50500,56200,58500,56600,58100,37891,42460,33400,33400
19:33:46,3528,1644,4101000,83,4555000,787200,2707200,902400,903000000,10,52200,50100,59700,55400,58500,61200,37947,42374,33400,33400
19:33:56,3538,1494,4121000,83,4551000,787200,1612800,902400,903000000,9,53700,51700,57400,57700,58100,57000,38084,43234,33500,33500
19:34:06,3548,1320,4114000,83,4547000,787200,1075200,902400,903000000,10,54900,53200,64300,66300,63200,61200,38368,43857,33500,33500
19:34:17,3559,1385,4109000,83,4542000,902400,1824000,902400,903000000,10,55300,53200,58500,58500,58500,58100,38632,44227,33600,33600
19:34:27,3569,1233,4138000,83,4538000,787200,844800,902400,903000000,9,55300,52800,59300,62400,62000,58100,38881,44561,33600,33600
19:34:38,3580,1208,4113000,83,4534000,787200,960000,902400,903000000,9,55700,53600,61200,62800,59300,57700,39095,44789,33700,33700
19:34:48,3590,1272,4113000,83,4530000,1804800,1612800,902400,903000000,9,56400,54000,60500,60800,60800,64300,39316,45172,33800,33800
19:34:59,3601,320,4165000,83,4527000,787200,1824000,902400,231000000,2,48700,45700,48000,47300,46900,46900,39478,44045,33800,33800
19:35:09,3611,1281,4118000,83,4524000,787200,844800,902400,903000000,10,53700,51300,58100,57000,58100,61600,39247,43796,33900,33900
19:35:20,3622,1327,4112000,83,4520000,556800,2707200,3302400,231000000,10,60000,51700,53100,52700,50800,50400,39272,44360,33900,33900
19:35:26,3628,182,4174000,83,4519000,556800,2707200,672000,231000000,31,46300,44600,45300,44900,44900,44900,39385,43261,34000,34000
19:35:34,3636,2611,4056000,83,4515000,787200,2515200,902400,903000000,9,58400,54000,62800,60800,59300,59300,39353,45193,34000,34000
19:35:45,3647,1431,4101000,83,4511000,787200,2707200,902400,903000000,9,56400,54000,63600,62000,59300,58900,39659,45386,34100,34100
19:35:55,3657,1374,4105000,83,4506000,787200,844800,902400,903000000,9,58400,55200,62800,60800,64300,60100,39944,46049,34100,34100
19:36:04,3666,1344,4112000,83,4503000,1132800,2707200,902400,903000000,9,58800,55200,70900,63200,62800,66300,40164,46187,34200,34200
19:36:13,3675,1246,4113000,82,4498000,787200,1612800,902400,903000000,9,57600,55600,62000,63600,65500,63200,40407,46668,34300,34300
19:36:24,3686,1286,4104000,82,4494000,787200,844800,902400,903000000,9,58000,56000,61600,63200,66300,60100,40566,46624,34400,34400
19:36:34,3696,1281,4098000,82,4490000,787200,2707200,902400,903000000,9,59600,56800,63600,66300,63200,61600,40794,47235,34400,34400
19:36:43,3705,1269,4102000,82,4487000,1804800,1075200,902400,903000000,9,58800,56800,64000,62400,62800,64000,40945,47050,34500,34500
19:36:53,3715,1305,4102000,82,4482000,787200,844800,902400,903000000,9,58000,55600,63200,61200,60500,63600,41043,46971,34600,34600
